bootstrap_sample,xi_estimate
977,0.39620026071875014
978,0.25636662514829367
979,0.18566923131313565
980,0.18875385639403092
981,0.3780296229076534
982,0.3108236432825478
983,0.21119133521575045
984,0.2662825214748233
985,0.09475060794348572
986,0.04986453900127219
987,0.2052920438544666
988,0.1793396700697954
989,0.14479460766872582
990,0.10182114098745515
991,0.2550001715882444
992,0.1738822011009377
993,0.30370284023267446
994,0.27758911615249066
995,0.17217400194633103
996,-0.06970457088088847
997,0.28194248193564575
998,0.18341072359228272
999,-0.07064415876470596
1000,0.14203595386819706
